date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:38:03	652/652	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Jul%202025%2022:38:03%20GMT	https://smashcamp.xyz/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZW89IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--70162989ee44bde41bba5a2fb0d843b4c9f2890a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RkhKbGMybDZaVjkwYjE5c2FXMXBkRnNIYVFJQUJHa0NBQU09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--fcfb9d7575bf2dda022feb7ff1fa8721e8023847/Submission%20Guidelines.png	smashcamp.xyz/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZW89IiwiZXh/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJ/Submission%20Guidelines.png	(from https://smashcamp.xyz/days/1)
22:38:04	6341/6341	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jun%202023%2016:27:47%20GMT	https://smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVNTSWhPR296YUd0bmVYVjRiR0ppWnpWNE16SnZjbkZzYlRsb2JuaHpaQVk2QmtWVU9oQmthWE53YjNOcGRHbHZia2tpWDJsdWJHbHVaVHNnWm1sc1pXNWhiV1U5SWxOMVltMXBjM05wYjI0Z1IzVnBaR1ZzYVc1bGN5NXdibWNpT3lCbWFXeGxibUZ0WlNvOVZWUkdMVGduSjFOMVltMXBjM05wYjI0bE1qQkhkV2xrWld4cGJtVnpMbkJ1WndZN0JsUTZFV052Ym5SbGJuUmZkSGx3WlVraURtbHRZV2RsTDNCdVp3WTdCbFE2RVhObGNuWnBZMlZmYm1GdFpUb0tiRzlqWVd3PSIsImV4cCI6IjIwMjUtMDctMjRUMjI6NDM6MDMuMDUxWiIsInB1ciI6ImJsb2Jfa2V5In19--9f32024f428fc97c3284e5109e8ff6d81bbe4fa5/Submission%20Guidelines.png	smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVN/Submission%20Guidelines.png_;%20filename_=UTF-8''Submission%20Guidelines-2.png	(from https://smashcamp.xyz/days/1)
22:38:05	632/632	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Jul%202025%2022:38:05%20GMT	https://smashcamp.xyz/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZTQ9IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--10d5dcc659e07d1ad521283750c61a398023c2b2/Todays%20Activities.png	smashcamp.xyz/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZTQ9IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--10d5dcc659e07d1ad521283750c61a398023c2b2/Todays%20Activities.png	(from https://smashcamp.xyz/days/1)
22:38:06	7318/7318	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jun%202023%2017:00:57%20GMT	https://smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVNTSWhlblE0ZEdFeU56a3pibVoyT1hka1pEWndjVzkzT1RoNGRYUTNhQVk2QmtWVU9oQmthWE53YjNOcGRHbHZia2tpVjJsdWJHbHVaVHNnWm1sc1pXNWhiV1U5SWxSdlpHRjVjeUJCWTNScGRtbDBhV1Z6TG5CdVp5STdJR1pwYkdWdVlXMWxLajFWVkVZdE9DY25WRzlrWVhsekpUSXdRV04wYVhacGRHbGxjeTV3Ym1jR093WlVPaEZqYjI1MFpXNTBYM1I1Y0dWSklnNXBiV0ZuWlM5d2JtY0dPd1pVT2hGelpYSjJhV05sWDI1aGJXVTZDbXh2WTJGcyIsImV4cCI6IjIwMjUtMDctMjRUMjI6NDM6MDUuMTE4WiIsInB1ciI6ImJsb2Jfa2V5In19--33f85e1e5a34931ff023ad717cb83b38b9a18cfb/Todays%20Activities.png	smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVN/Todays%20Activities.png_;%20filename_=UTF-8''Todays%20Activities.png	(from https://smashcamp.xyz/days/1)
22:38:07	632/632	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Jul%202025%2022:38:07%20GMT	https://smashcamp.xyz/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZTQ9IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--10d5dcc659e07d1ad521283750c61a398023c2b2/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RkhKbGMybDZaVjkwYjE5c2FXMXBkRnNIYVFJQUJHa0NBQU09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--fcfb9d7575bf2dda022feb7ff1fa8721e8023847/Todays%20Activities.png	smashcamp.xyz/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZTQ9IiwiZXh/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJ/Todays%20Activities.png	(from https://smashcamp.xyz/days/1)
22:38:08	7740/7740	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jun%202023%2017:01:07%20GMT	https://smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVNTSWhZak5sWldKcU56WjNZV3N6TTJremNtUjBibVpqTlRjeGVEQnJkZ1k2QmtWVU9oQmthWE53YjNOcGRHbHZia2tpVjJsdWJHbHVaVHNnWm1sc1pXNWhiV1U5SWxSdlpHRjVjeUJCWTNScGRtbDBhV1Z6TG5CdVp5STdJR1pwYkdWdVlXMWxLajFWVkVZdE9DY25WRzlrWVhsekpUSXdRV04wYVhacGRHbGxjeTV3Ym1jR093WlVPaEZqYjI1MFpXNTBYM1I1Y0dWSklnNXBiV0ZuWlM5d2JtY0dPd1pVT2hGelpYSjJhV05sWDI1aGJXVTZDbXh2WTJGcyIsImV4cCI6IjIwMjUtMDctMjRUMjI6NDM6MDcuMTMxWiIsInB1ciI6ImJsb2Jfa2V5In19--6e6c917cde43016bc4583c772b0152eec9104bb3/Todays%20Activities.png	smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVN/Todays%20Activities.png_;%20filename_=UTF-8''Todays%20Activities-2.png	(from https://smashcamp.xyz/days/1)
22:38:09	619/619	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Jul%202025%2022:38:09%20GMT	https://smashcamp.xyz/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbThCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f1d3353f9b206bbb290a53aae6365e0ed21642b0/Screenshot_393.png	smashcamp.xyz/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbThCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f1d3353f9b206bbb290a53aae6365e0ed21642b0/Screenshot_393.png	(from https://smashcamp.xyz/days/1)
22:38:11	192242/192242	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jun%202025%2023:27:12%20GMT	https://smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVNTSWhiekJwYVRrMFpuRnhZVGwzWVd3MGNqRjBibUZ3ZGpBNWNETjRlUVk2QmtWVU9oQmthWE53YjNOcGRHbHZia2tpVDJsdWJHbHVaVHNnWm1sc1pXNWhiV1U5SWxOamNtVmxibk5vYjNSZk16a3pMbkJ1WnlJN0lHWnBiR1Z1WVcxbEtqMVZWRVl0T0NjblUyTnlaV1Z1YzJodmRGOHpPVE11Y0c1bkJqc0dWRG9SWTI5dWRHVnVkRjkwZVhCbFNTSU9hVzFoWjJVdmNHNW5CanNHVkRvUmMyVnlkbWxqWlY5dVlXMWxPZ3BzYjJOaGJBPT0iLCJleHAiOiIyMDI1LTA3LTI0VDIyOjQzOjA5LjAyOVoiLCJwdXIiOiJibG9iX2tleSJ9fQ==--330f6bc6af20965df5d9cf47e0af70ca48453f58/Screenshot_393.png	smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVN/Screenshot_393.png_;%20filename_=UTF-8''Screenshot_393.png	(from https://smashcamp.xyz/days/1)
22:38:11	619/619	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Jul%202025%2022:38:11%20GMT	https://smashcamp.xyz/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbThCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f1d3353f9b206bbb290a53aae6365e0ed21642b0/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RkhKbGMybDZaVjkwYjE5c2FXMXBkRnNIYVFJQUJHa0NBQU09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--fcfb9d7575bf2dda022feb7ff1fa8721e8023847/Screenshot_393.png	smashcamp.xyz/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbThCIiwiZXh/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJ/Screenshot_393.32.delayed	(from https://smashcamp.xyz/days/1)
22:38:13	139246/139246	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jun%202025%2023:31:20%20GMT	https://smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVNTSWhjV3MxYVdzelluTmtZM1U0WkhCME9Xa3lielIyYmpaM01IRmlOUVk2QmtWVU9oQmthWE53YjNOcGRHbHZia2tpVDJsdWJHbHVaVHNnWm1sc1pXNWhiV1U5SWxOamNtVmxibk5vYjNSZk16a3pMbkJ1WnlJN0lHWnBiR1Z1WVcxbEtqMVZWRVl0T0NjblUyTnlaV1Z1YzJodmRGOHpPVE11Y0c1bkJqc0dWRG9SWTI5dWRHVnVkRjkwZVhCbFNTSU9hVzFoWjJVdmNHNW5CanNHVkRvUmMyVnlkbWxqWlY5dVlXMWxPZ3BzYjJOaGJBPT0iLCJleHAiOiIyMDI1LTA3LTI0VDIyOjQzOjExLjE4OVoiLCJwdXIiOiJibG9iX2tleSJ9fQ==--a31f0f5753be4d79fe14d47bce4120688d5f8969/Screenshot_393.png	smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVN/Screenshot_393.png_;%20filename_=UTF-8''Screenshot_393-2.png	(from https://smashcamp.xyz/days/1)
22:38:13	619/619	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Jul%202025%2022:38:13%20GMT	https://smashcamp.xyz/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbklCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--386b64aedf253d90a28f4c2b04d1d2ce78ad27f3/Screenshot_395.png	smashcamp.xyz/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbklCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--386b64aedf253d90a28f4c2b04d1d2ce78ad27f3/Screenshot_395.png	(from https://smashcamp.xyz/days/1)
22:38:15	137241/137241	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jun%202025%2023:40:15%20GMT	https://smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVNTSWhjMmd4YjJSa2NIWmtkM0Y0YldZNGQzQm1jWE4zWW1ab2RHNDBZd1k2QmtWVU9oQmthWE53YjNOcGRHbHZia2tpVDJsdWJHbHVaVHNnWm1sc1pXNWhiV1U5SWxOamNtVmxibk5vYjNSZk16azFMbkJ1WnlJN0lHWnBiR1Z1WVcxbEtqMVZWRVl0T0NjblUyTnlaV1Z1YzJodmRGOHpPVFV1Y0c1bkJqc0dWRG9SWTI5dWRHVnVkRjkwZVhCbFNTSU9hVzFoWjJVdmNHNW5CanNHVkRvUmMyVnlkbWxqWlY5dVlXMWxPZ3BzYjJOaGJBPT0iLCJleHAiOiIyMDI1LTA3LTI0VDIyOjQzOjEzLjAyN1oiLCJwdXIiOiJibG9iX2tleSJ9fQ==--2d6b109317595885ef88f0073b0dd290394a8285/Screenshot_395.png	smashcamp.xyz/rails/active_storage/disk/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9JYTJWNVN/Screenshot_395.png_;%20filename_=UTF-8''Screenshot_395.png	(from https://smashcamp.xyz/days/1)
